,job_skills,job_title,Job_id
2946,WeWork Office Space,Senior Data Engineer,1
2947,Social Events,Senior Data Engineer,1
2948,Equal Opportunity Employer,Senior Data Engineer,1
2949,Internal Pay Equity,Senior Data Engineer,1
2950,C/C++,Senior Data Engineer,1
2951,TDD (JUnit),Senior Data Engineer,1
2952,Maven,Senior Data Engineer,1
2953,Gradle,Senior Data Engineer,1
2954,Ant,Senior Data Engineer,1
2955,Continuous delivery,Senior Data Engineer,1
2956,Continuous deployment,Senior Data Engineer,1
2957,Core programming concepts,Senior Data Engineer,1
2958,Fullstack development,Senior Data Engineer,1
2959,Stakeholder management,Senior Data Engineer,1
2960,Product development,Senior Data Engineer,1
2961,Model mapping,Senior Data Engineer,1
2962,PURE,Senior Data Engineer,1
2963,Alloy,Senior Data Engineer,1
2964,AWS EC2/RDS,Senior Data Engineer,1
2965,Azure SQL MI,Senior Data Engineer,1
2966,DB2,Senior Data Engineer,1
2967,Netezza,Senior Data Engineer,1
2968,SQL server,Senior Data Engineer,1
2969,SQL Queries,Senior Data Engineer,1
2970,Joins,Senior Data Engineer,1
2971,Performance monitoring,Senior Data Engineer,1
2972,Tuning,Senior Data Engineer,1
2973,Agile methodologies Kanban/Scrum,Senior Data Engineer,1
2974,DevSecOps,Senior Data Engineer,1
2975,AI OPS/ML OPS,Senior Data Engineer,1
2976,Informatica powercenter Admin support,Senior Data Engineer,1
2977,Snowflake SysDBA,Senior Data Engineer,1
2978,Optim,Senior Data Engineer,1
2979,Aerospike,Senior Data Engineer,1
2980,ATIM,Senior Data Engineer,1
2981,UID,Senior Data Engineer,1
2982,Hortonworks Data Platform (HDP),Senior Data Engineer,1
2983,Hortonworks Data Flow (HDF),Senior Data Engineer,1
2984,Cloudera Data Platform (CDP)/Cloudera Data Flow (CDF),Senior Data Engineer,1
2985,Data lake,Senior Data Engineer,1
2986,Geospatial data,Senior Data Engineer,1
2987,Data platform administration,Senior Data Engineer,1
2988,ETL (extract transform and load),Senior Data Engineer,1
2989,Data storage,Senior Data Engineer,1
2990,Data reporting,Senior Data Engineer,1
2991,Linux administration,Senior Data Engineer,1
2992,Cloud engineering,Senior Data Engineer,1
2993,Data dashboards,Senior Data Engineer,1
2994,Highpressure environment,Senior Data Engineer,1
2995,Prioritization,Senior Data Engineer,1
2996,Problem resolution,Senior Data Engineer,1
2997,Relational DB / NoSQL,Senior Data Engineer,1
2998,Amazon Redshift,Senior Data Engineer,1
2999,Dataflow,Senior Data Engineer,1
3000,XML,Senior Data Engineer,1
3001,YAML,Senior Data Engineer,1
3002,Data mapping,Senior Data Engineer,1
3003,Normalization,Senior Data Engineer,1
3004,CSV,Senior Data Engineer,1
3005,JMS,Senior Data Engineer,1
3006,GLP1s,Senior Data Engineer,1
3007,LifeMD,Senior Data Engineer,1
3008,EDW,Senior Data Engineer,1
3009,Data Applications,Senior Data Engineer,1
3010,Data Processing Tools,Senior Data Engineer,1
3011,Cluster Architecture,Senior Data Engineer,1
3012,Parallel Architecture,Senior Data Engineer,1
3013,HighScale RDBMS,Senior Data Engineer,1
3014,Distributed RDBMS,Senior Data Engineer,1
3015,OOPS Concepts,Senior Data Engineer,1
3016,Containers,Senior Data Engineer,1
3017,Software Engineering Quality,Senior Data Engineer,1
3018,Production Rollout,Senior Data Engineer,1
3019,Infrastructure Configuration,Senior Data Engineer,1
3020,Elastic Search,Senior Data Engineer,1
3021,PCI Data,Senior Data Engineer,1
3022,Design Principles,Senior Data Engineer,1
3023,Design Patterns,Senior Data Engineer,1
3024,Data Quality Metrics,Senior Data Engineer,1
3025,Communications Skills,Senior Data Engineer,1
3026,Data Systems,Senior Data Engineer,1
3027,Data Platform Vision,Senior Data Engineer,1
3028,AWS RDS,Senior Data Engineer,1
3029,AWS Aurora,Senior Data Engineer,1
3030,Security Best Practices,Senior Data Engineer,1
3031,GraphQL,Senior Data Engineer,1
3032,OneTick,Senior Data Engineer,1
3033,Bloomberg,Senior Data Engineer,1
3034,Agile Frameworks,Senior Data Engineer,1
3035,Interpersonal Skills,Senior Data Engineer,1
3036,Written Communication,Senior Data Engineer,1
3037,Planning,Senior Data Engineer,1
3038,Test Driven Development,Senior Data Engineer,1
3039,Automated Testing,Senior Data Engineer,1
3040,Cloud,Senior Data Engineer,1
3041,Vendor Solutions,Senior Data Engineer,1
3042,Javascript,Senior Data Engineer,1
3043,Storm,Senior Data Engineer,1
3044,Mesos,Senior Data Engineer,1
3045,Swarm,Senior Data Engineer,1
3046,Vagrant,Senior Data Engineer,1
3047,Ansible,Senior Data Engineer,1
3048,Chef,Senior Data Engineer,1
3049,SaltStack,Senior Data Engineer,1
3050,OpenStack,Senior Data Engineer,1
3051,DBA,Senior Data Engineer,1
3052,Trading Environment,Senior Data Engineer,1
3053,Market/Reference Data,Senior Data Engineer,1
3054,Quantitative Analysis,Senior Data Engineer,1
3055,Data Augmentation,Senior Data Engineer,1
3056,Looker Studio,Senior Data Engineer,1
3057,Customer Data Platform,Senior Data Engineer,1
3058,Marketing Platforms,Senior Data Engineer,1
3059,Dashboards,Senior Data Engineer,1
3060,Alerting,Senior Data Engineer,1
3061,Ecommerce,Senior Data Engineer,1
3062,DTC Marketing,Senior Data Engineer,1
3063,Customer Segmentation,Senior Data Engineer,1
3064,Personalization,Senior Data Engineer,1
3065,Twilio Segment,Senior Data Engineer,1
3066,Google Analytics,Senior Data Engineer,1
3067,Data Accuracy,Senior Data Engineer,1
3068,Data Validity,Senior Data Engineer,1
3069,Team Player,Senior Data Engineer,1
3070,Business Impact,Senior Data Engineer,1
3071,Volume/Frequency of Output,Senior Data Engineer,1
3072,SelfStarter,Senior Data Engineer,1
3073,ETL / ELT,Senior Data Engineer,1
3074,Gitlab,Senior Data Engineer,1
3075,Azure Devops,Senior Data Engineer,1
3076,Computer science,Senior Data Engineer,1
3077,Applied mathematics,Senior Data Engineer,1
3078,Information systems,Senior Data Engineer,1
3079,CI/CD pipelines,Senior Data Engineer,1
3080,DWH,Senior Data Engineer,1
3081,System Implementation,Senior Data Engineer,1
3082,AI/Machine Learning,Senior Data Engineer,1
3083,Healthcare data,Senior Data Engineer,1
3084,ETL workflows,Senior Data Engineer,1
3085,Data profiling,Senior Data Engineer,1
3086,Analytic data models,Senior Data Engineer,1
3087,Hadoop architecture,Senior Data Engineer,1
3088,HDFS commands,Senior Data Engineer,1
3089,Data exploration,Senior Data Engineer,1
3090,Distributed Computing,Senior Data Engineer,1
3091,Open Source,Senior Data Engineer,1
3092,Applications,Senior Data Engineer,1
3093,Data Accessibility,Senior Data Engineer,1
3094,Cloud Composer,Senior Data Engineer,1
3095,Dataproc,Senior Data Engineer,1
3096,AdTech,Senior Data Engineer,1
3097,Data platform,Senior Data Engineer,1
3098,Data modelling,Senior Data Engineer,1
3099,Datadriven,Senior Data Engineer,1
3100,Experience,Senior Data Engineer,1
3101,AWS Cloud,Senior Data Engineer,1
3102,AWS EC2,Senior Data Engineer,1
3103,AWS EMR,Senior Data Engineer,1
3104,Project management,Senior Data Engineer,1
3105,Initiative,Senior Data Engineer,1
3106,Flexibility,Senior Data Engineer,1
3107,Presentation skills,Senior Data Engineer,1
3108,Bachelor's Degree in Computer Science Statistics Informatics Information Systems or another quantitative field (Advanced degree is a plus),Senior Data Engineer,1
3109,3+ years of experience in a Data Engineer role,Senior Data Engineer,1
3110,Knowledge Graph,Senior Data Engineer,1
3111,OpenSource Application Development,Senior Data Engineer,1
3112,Data Policies,Senior Data Engineer,1
3113,Apache Jena,Senior Data Engineer,1
3114,SPARQL,Senior Data Engineer,1
3115,Natural Language Processing,Senior Data Engineer,1
3116,Ontology Development Tools,Senior Data Engineer,1
3117,Machine Reasoning Concepts,Senior Data Engineer,1
3118,DHS Standards,Senior Data Engineer,1
3119,Cloud Migration,Senior Data Engineer,1
3120,JavaScript,Senior Data Engineer,1
3121,SSAS,Senior Data Engineer,1
3122,SSRS,Senior Data Engineer,1
3123,Dev Framework,Senior Data Engineer,1
3124,Data Ethics,Senior Data Engineer,1
3125,Kibana,Senior Data Engineer,1
3126,Grafana,Senior Data Engineer,1
3127,Prometheus,Senior Data Engineer,1
3128,Alertmanager,Senior Data Engineer,1
3129,Cloud Data,Senior Data Engineer,1
3130,Data Assurance,Senior Data Engineer,1
3131,Traditional Infrastructure,Senior Data Engineer,1
3132,Office One Drive,Senior Data Engineer,1
3133,SharePoint,Senior Data Engineer,1
3134,Cloud Environments,Senior Data Engineer,1
3135,Azure Data Lake Storage Blob,Senior Data Engineer,1
3136,Gen1,Senior Data Engineer,1
3137,Gen2,Senior Data Engineer,1
3138,DBFS,Senior Data Engineer,1
3139,Autoloader,Senior Data Engineer,1
3140,Delta Live Tables,Senior Data Engineer,1
3141,Delta Format Files,Senior Data Engineer,1
3142,Azure Synapse Analytics,Senior Data Engineer,1
3143,Event Grid,Senior Data Engineer,1
3144,Azure Cosmos,Senior Data Engineer,1
3145,Azure HDInsight,Senior Data Engineer,1
3146,Phoenix,Senior Data Engineer,1
3147,Linux/Unix Shell Scripting,Senior Data Engineer,1
3148,Agile Software Development Methodologies,Senior Data Engineer,1
3149,Sprints,Senior Data Engineer,1
3150,Peer Programming,Senior Data Engineer,1
3151,Agile Project Management,Senior Data Engineer,1
3152,Code Collaboration Tools,Senior Data Engineer,1
3153,Nexus,Senior Data Engineer,1
3154,Azure Repos,Senior Data Engineer,1
3155,Team Collaboration Tools,Senior Data Engineer,1
3156,Micro Services,Senior Data Engineer,1
3157,Serverless Technologies,Senior Data Engineer,1
3158,Infrastructure as Code,Senior Data Engineer,1
3159,Cloud Computing (AWS GCP),Senior Data Engineer,1
3160,Information Governance Suites,Senior Data Engineer,1
3161,Metadata Driven Solutions,Senior Data Engineer,1
3162,CI/CD Tooling,Senior Data Engineer,1
3163,Technical Writing,Senior Data Engineer,1
3164,Presentation Skills,Senior Data Engineer,1
3165,Data Stores,Senior Data Engineer,1
3166,Software Tools,Senior Data Engineer,1
3167,Data Retrieval,Senior Data Engineer,1
3168,Data Archival,Senior Data Engineer,1
3169,Data Transfer,Senior Data Engineer,1
3170,Agile Methodologies,Senior Data Engineer,1
3171,DevOps Practices,Senior Data Engineer,1
3172,Model Governance,Senior Data Engineer,1
3173,Data product development,Senior Data Engineer,1
3174,Analytical models,Senior Data Engineer,1
3175,Data hygiene procedures,Senior Data Engineer,1
3176,Identity resolution capabilities,Senior Data Engineer,1
3177,Data Interpretation,Senior Data Engineer,1
3178,Neptune,Senior Data Engineer,1
3179,SCRUM,Senior Data Engineer,1
3180,Healthcare Data,Senior Data Engineer,1
3181,NHS Data,Senior Data Engineer,1
3182,Baseline Personnel Security Standard,Senior Data Engineer,1
3183,Apache Hive,Senior Data Engineer,1
3184,Apache Flink,Senior Data Engineer,1
3185,Autosys,Senior Data Engineer,1
3186,ER modeling,Senior Data Engineer,1
3187,UML diagrams,Senior Data Engineer,1
3188,Star schemas,Senior Data Engineer,1
3189,Data marts,Senior Data Engineer,1
3190,Kimball,Senior Data Engineer,1
3191,Data stewardship,Senior Data Engineer,1
3192,Data ownership,Senior Data Engineer,1
3193,Encryption,Senior Data Engineer,1
3194,Access controls,Senior Data Engineer,1
3195,User authentication,Senior Data Engineer,1
3196,Data cleansing,Senior Data Engineer,1
3197,QlikView,Senior Data Engineer,1
3198,Distributed computing,Senior Data Engineer,1
3199,Azure Data Factory (ADF),Senior Data Engineer,1
3200,Azure Data Lake (ADLS),Senior Data Engineer,1
3201,REST API,Senior Data Engineer,1
3202,Data aggregation,Senior Data Engineer,1
3203,Dataform,Senior Data Engineer,1
3204,Data load processes,Senior Data Engineer,1
3205,Data wrangling,Senior Data Engineer,1
3206,Amazon Kinesis,Senior Data Engineer,1
3207,Dataiku,Senior Data Engineer,1
3208,Alteryx,Senior Data Engineer,1
3209,EIS administration system,Senior Data Engineer,1
3210,Cloud technologies,Senior Data Engineer,1
3211,Data glossaries,Senior Data Engineer,1
3212,Data catalog,Senior Data Engineer,1
3213,Relational databases,Senior Data Engineer,1
3214,Sqoop,Senior Data Engineer,1
3215,Flume,Senior Data Engineer,1
3216,Pyspark,Senior Data Engineer,1
3217,Systems Design,Senior Data Engineer,1
3218,Systems Building,Senior Data Engineer,1
3219,YouTube API,Senior Data Engineer,1
3220,Data Sources,Senior Data Engineer,1
3221,SPSS,Senior Data Engineer,1
3222,SAS Base,Senior Data Engineer,1
3223,CHAID Decision Tree,Senior Data Engineer,1
3224,Predictive Modeling,Senior Data Engineer,1
3225,Acquisition Modeling,Senior Data Engineer,1
3226,Retention Modeling,Senior Data Engineer,1
3227,Value Segmentation,Senior Data Engineer,1
3228,Database Hygiene,Senior Data Engineer,1
3229,Financial Regulatory Compliance,Senior Data Engineer,1
3230,Agile Methodology,Senior Data Engineer,1
3231,Data Orchestration Tools,Senior Data Engineer,1
3232,Software Architecture,Senior Data Engineer,1
3233,Testing Frameworks,Senior Data Engineer,1
3234,Systems Engineering,Senior Data Engineer,1
3235,System Integration,Senior Data Engineer,1
3236,Product Support Services,Senior Data Engineer,1
3237,Unstructured Datasets,Senior Data Engineer,1
3238,Tactical Environment,Senior Data Engineer,1
3239,Analytic Tools,Senior Data Engineer,1
3240,Operational Efficiency,Senior Data Engineer,1
3241,Bachelor’s Degree in Computer Science or related field,Senior Data Engineer,1
3242,10+ years of experience in building data infrastructure,Senior Data Engineer,1
3243,Experience with Capability Set development Project Convergence Experimentation (PC) WFX and MDTF coordination,Senior Data Engineer,1
3244,Current Secret Clearance,Senior Data Engineer,1
3245,Software engineering,Senior Data Engineer,1
3246,Modern data stack,Senior Data Engineer,1
3247,ELT/ETL,Senior Data Engineer,1
3248,Postgres SQL,Senior Data Engineer,1
3249,ETL design,Senior Data Engineer,1
3250,ETL development,Senior Data Engineer,1
3251,Pipeline orchestration,Senior Data Engineer,1
3252,DataDog,Senior Data Engineer,1
3253,Networking,Senior Data Engineer,1
3254,Code Troubleshooting,Senior Data Engineer,1
3255,Testability,Senior Data Engineer,1
3256,Scrum Framework,Senior Data Engineer,1
3257,Software Standards,Senior Data Engineer,1
3258,Data Warehousing Concepts,Senior Data Engineer,1
3259,Azure Cloud Infrastructure,Senior Data Engineer,1
3260,Financial Services Industry,Senior Data Engineer,1
3261,CI/CD Tools,Senior Data Engineer,1
3262,Technical Skills,Senior Data Engineer,1
3263,Green field projects,Senior Data Engineer,1
3264,Collaborative environment,Senior Data Engineer,1
3265,Flexible work arrangements,Senior Data Engineer,1
3266,Competitive salary,Senior Data Engineer,1
3267,Perl,Senior Data Engineer,1
3268,Statistical methods,Senior Data Engineer,1
3269,Build engineering,Senior Data Engineer,1
3270,Open Source projects,Senior Data Engineer,1
3271,Messaging,Senior Data Engineer,1
3272,Workflow technologies,Senior Data Engineer,1
3273,Cloud environments,Senior Data Engineer,1
3274,Agile processes,Senior Data Engineer,1
3275,Practical development,Senior Data Engineer,1
3276,API design,Senior Data Engineer,1
3277,Pull requests,Senior Data Engineer,1
3278,Continuous testing,Senior Data Engineer,1
3279,Integration,Senior Data Engineer,1
3280,Slack,Senior Data Engineer,1
3281,Zoom,Senior Data Engineer,1
3282,Google Drive,Senior Data Engineer,1
3283,Data Lakehouse,Senior Data Engineer,1
3284,Postgres,Senior Data Engineer,1
3285,Data enrichment,Senior Data Engineer,1
3286,SCI,Senior Data Engineer,1
3287,Bachelor's degree in Engineering or Computer Science,Senior Data Engineer,1
3288,10+ years experience with ETL,Senior Data Engineer,1
3289,Experience designing ETL workflows,Senior Data Engineer,1
3290,Indepth knowledge of ETL best practices,Senior Data Engineer,1
3291,Familiarity with data storage technologies and databases,Senior Data Engineer,1
3292,SQL Performance Tuning,Senior Data Engineer,1
3293,Synchronization Process,Senior Data Engineer,1
3294,Complex SQL Queries,Senior Data Engineer,1
3295,Realtime CDC Process,Senior Data Engineer,1
3296,SCD Type Process,Senior Data Engineer,1
3297,Data infrastructure,Senior Data Engineer,1
3298,Data storage systems,Senior Data Engineer,1
3299,Data engineering processes,Senior Data Engineer,1
3300,Data scientists,Senior Data Engineer,1
3301,Data analysts,Senior Data Engineer,1
3302,Security engineers,Senior Data Engineer,1
3303,Junior data engineers,Senior Data Engineer,1
3304,Bachelor's degree in Computer Science or Engineering,Senior Data Engineer,1
3305,Experience in data architecture and infrastructure,Senior Data Engineer,1
3306,Experience in data engineering,Senior Data Engineer,1
3307,Experience in AWS,Senior Data Engineer,1
3308,Experience in SQL,Senior Data Engineer,1
3309,Experience in data warehousing,Senior Data Engineer,1
3310,Problemsolving skills,Senior Data Engineer,1
3311,Rapid iteration,Senior Data Engineer,1
3312,Pivoting,Senior Data Engineer,1
3313,Crossfunctional teams,Senior Data Engineer,1
3314,ETL Data Pipelines,Senior Data Engineer,1
3315,Performance Challenges,Senior Data Engineer,1
